source_node,target_node,source_longitude,source_latitude,source_magnitude,target_longitude,target_latitude,target_magnitude,distance_km,time_gap_days
27,30,-167.9245,52.3018,3.0,-168.172,52.146,3.5,24.173073,7.4000326e-08
3,18,-168.1284,52.145,3.0,-167.9847,52.3177,2.7,21.553314,7.3763935e-08
16,24,-168.0864,52.2636,2.7,-168.076,52.3,4.1,4.1088614,7.346582e-08
12,22,-168.327,52.299,4.8,-168.0072,52.3356,3.1,22.11516,7.3456945e-08
30,32,-168.172,52.146,3.5,-168.286,52.134,4.0,7.893428,7.341065e-08
4,18,-168.1641,52.2193,3.1,-167.9847,52.3177,2.7,16.393427,7.3389316e-08
2,16,-168.196,52.208,3.4,-168.0864,52.2636,2.7,9.691527,7.3066936e-08
47,63,-168.154,52.086,2.8,-168.0427,52.2838,2.7,23.26645,7.268531e-08
19,25,-168.0041,52.2865,3.1,-168.148,52.127,3.5,20.26575,7.259592e-08
8,19,-167.9895,52.28,3.0,-168.0041,52.2865,3.1,1.2283127,7.239829e-08
48,63,-168.298,52.192,2.6,-168.0427,52.2838,2.7,20.159708,7.1840866e-08
45,62,-168.381,52.385,4.5,-168.185,52.166,2.9,27.763802,7.172743e-08
17,24,-168.0734,52.3923,2.5,-168.076,52.3,4.1,10.2648115,7.137312e-08
3,17,-168.1284,52.145,3.0,-168.0734,52.3923,2.5,27.752018,7.130759e-08
9,19,-168.019,52.351,3.5,-168.0041,52.2865,3.1,7.243224,7.110999e-08
4,17,-168.1641,52.2193,3.1,-168.0734,52.3923,2.5,20.20097,7.093298e-08
42,61,-167.985,52.107,3.0,-168.475,52.392,4.8,46.010715,6.989456e-08
12,21,-168.327,52.299,4.8,-168.008,52.238,4.9,22.742054,6.9756716e-08
38,40,-168.105,52.258,3.2,-167.918,52.303,2.6,13.670058,6.9416316e-08
3,16,-168.1284,52.145,3.0,-168.0864,52.2636,2.7,13.494724,6.92149e-08
14,23,-168.11,52.131,3.3,-168.2137,52.2578,2.9,15.772021,6.904256e-08
27,29,-167.9245,52.3018,3.0,-168.015,52.3227,2.9,6.576486,6.893588e-08
49,63,-168.268,52.256,2.5,-168.0427,52.2838,2.7,15.639061,6.891923e-08
18,24,-167.9847,52.3177,2.7,-168.076,52.3,4.1,6.5116024,6.891678e-08
4,16,-168.1641,52.2193,3.1,-168.0864,52.2636,2.7,7.228695,6.884028e-08
5,18,-168.0153,52.2873,2.8,-167.9847,52.3177,2.7,3.969342,6.767793e-08
12,20,-168.327,52.299,4.8,-168.015,52.341,4.7,21.71416,6.765451e-08
50,63,-168.1298,52.2732,2.5,-168.0427,52.2838,2.7,6.0416503,6.755712e-08
13,22,-168.0588,52.1124,2.9,-168.0072,52.3356,3.1,25.066345,6.670655e-08
6,18,-167.97,52.277,3.5,-167.9847,52.3177,2.7,4.6347213,6.663507e-08
7,18,-168.139,52.392,4.5,-167.9847,52.3177,2.7,13.344308,6.651331e-08
15,23,-168.066,52.1314,2.8,-168.2137,52.2578,2.9,17.288559,6.6422544e-08
51,63,-168.336,52.24,5.4,-168.0427,52.2838,2.7,20.546728,6.62955e-08
10,19,-168.2331,52.1187,2.9,-168.0041,52.2865,3.1,24.32455,6.618274e-08
36,39,-168.1,52.282,3.2,-168.0958,52.1608,2.9,13.479861,6.5313195e-08
5,17,-168.0153,52.2873,2.8,-168.0734,52.3923,2.5,12.324637,6.5221585e-08
23,26,-168.2137,52.2578,2.9,-167.949,52.34,3.3,20.18743,6.480629e-08
46,62,-168.338,52.318,4.3,-168.185,52.166,2.9,19.85415,6.448136e-08
11,19,-168.294,52.251,4.7,-168.0041,52.2865,3.1,20.11779,6.444205e-08
31,32,-167.8896,52.3179,2.8,-168.286,52.134,4.0,33.86933,6.419741e-08
43,61,-168.383,52.267,5.6,-168.475,52.392,4.8,15.240609,6.4184725e-08
6,17,-167.97,52.277,3.5,-168.0734,52.3923,2.5,14.619532,6.417873e-08
7,17,-168.139,52.392,4.5,-168.0734,52.3923,2.5,4.4515514,6.405697e-08
44,61,-168.424,52.288,5.2,-168.475,52.392,4.8,12.072167,6.3232754e-08
5,16,-168.0153,52.2873,2.8,-168.0864,52.2636,2.7,5.5086503,6.312889e-08
13,21,-168.0588,52.1124,2.9,-168.008,52.238,4.9,14.389273,6.300632e-08
28,31,-168.15,52.189,4.4,-167.8896,52.3179,2.8,22.795324,6.271706e-08
8,18,-167.9895,52.28,3.0,-167.9847,52.3177,2.7,4.2047367,6.270485e-08
47,62,-168.154,52.086,2.8,-168.185,52.166,2.9,9.143852,6.257303e-08
0,15,-168.07,52.362,4.7,-168.066,52.1314,2.8,25.642996,6.245797e-08
6,16,-167.97,52.277,3.5,-168.0864,52.2636,2.7,8.059291,6.208603e-08
34,36,-168.043,52.383,3.2,-168.1,52.282,3.2,11.879776,6.207072e-08
7,16,-168.139,52.392,4.5,-168.0864,52.2636,2.7,14.7180805,6.196427e-08
48,62,-168.298,52.192,2.6,-168.185,52.166,2.9,8.22938,6.1728585e-08
42,60,-167.985,52.107,3.0,-168.167,52.185,3.0,15.1476,6.16794e-08
52,63,-167.989,52.255,2.6,-168.0427,52.2838,2.7,4.858761,6.153728e-08
9,18,-168.019,52.351,3.5,-167.9847,52.3177,2.7,4.3751693,6.141655e-08
1,15,-168.0493,52.2483,3.1,-168.066,52.1314,2.8,13.048441,6.101213e-08
39,41,-168.0958,52.1608,2.9,-167.95,52.342,2.7,22.460403,6.101204e-08
13,20,-168.0588,52.1124,2.9,-168.015,52.341,4.7,25.593622,6.090412e-08
25,28,-168.148,52.127,3.5,-168.15,52.189,4.4,6.8954353,6.083877e-08
8,17,-167.9895,52.28,3.0,-168.0734,52.3923,2.5,13.726791,6.024851e-08
20,25,-168.015,52.341,4.7,-168.148,52.127,3.5,25.46115,6.001655e-08
0,14,-168.07,52.362,4.7,-168.11,52.131,3.3,25.829983,5.9837966e-08
45,61,-168.381,52.385,4.5,-168.475,52.392,4.8,6.426408,5.981458e-08
2,15,-168.196,52.208,3.4,-168.066,52.1314,2.8,12.294349,5.97633e-08
35,36,-168.401,52.194,2.9,-168.1,52.282,3.2,22.712212,5.943704e-08
19,24,-168.0041,52.2865,3.1,-168.076,52.3,4.1,5.1150804,5.9223346e-08
42,59,-167.985,52.107,3.0,-168.084,52.257,2.8,17.993237,5.907442e-08
9,17,-168.019,52.351,3.5,-168.0734,52.3923,2.5,5.8931293,5.8960207e-08
49,62,-168.268,52.256,2.5,-168.185,52.166,2.9,11.49489,5.8806943e-08
1,14,-168.0493,52.2483,3.1,-168.11,52.131,3.3,13.683767,5.8392118e-08
42,58,-167.985,52.107,3.0,-168.17,52.233,2.7,18.854055,5.824271e-08
8,16,-167.9895,52.28,3.0,-168.0864,52.2636,2.7,6.8408113,5.815581e-08
21,25,-168.008,52.238,4.9,-168.148,52.127,3.5,15.60284,5.7914352e-08
50,62,-168.1298,52.2732,2.5,-168.185,52.166,2.9,12.499153,5.7444836e-08
2,14,-168.196,52.208,3.4,-168.11,52.131,3.3,10.37822,5.7143286e-08
9,16,-168.019,52.351,3.5,-168.0864,52.2636,2.7,10.744579,5.686751e-08
53,63,-168.293,52.26,5.2,-168.0427,52.2838,2.7,17.235254,5.6626053e-08
10,18,-168.2331,52.1187,2.9,-167.9847,52.3177,2.7,27.856655,5.6489306e-08
51,62,-168.336,52.24,5.4,-168.185,52.166,2.9,13.175611,5.6183218e-08
43,60,-168.383,52.267,5.6,-168.167,52.185,3.0,17.3086,5.596956e-08
3,15,-168.1284,52.145,3.0,-168.066,52.1314,2.8,4.51914,5.591126e-08
4,15,-168.1641,52.2193,3.1,-168.066,52.1314,2.8,11.843995,5.5536642e-08
12,19,-168.327,52.299,4.8,-168.0041,52.2865,3.1,22.004301,5.507515e-08
44,60,-168.424,52.288,5.2,-168.167,52.185,3.0,20.91524,5.5017594e-08
39,40,-168.0958,52.1608,2.9,-167.918,52.303,2.6,19.915777,5.489479e-08
11,18,-168.294,52.251,4.7,-167.9847,52.3177,2.7,22.308388,5.474861e-08
22,25,-168.0072,52.3356,3.1,-168.148,52.127,3.5,25.099197,5.421412e-08
10,17,-168.2331,52.1187,2.9,-168.0734,52.3923,2.5,32.306606,5.4032963e-08
42,57,-167.985,52.107,3.0,-168.103,52.1712,2.8,10.761576,5.4010265e-08
24,27,-168.076,52.3,4.1,-167.9245,52.3018,3.0,10.303536,5.371484e-08
28,30,-168.15,52.189,4.4,-168.172,52.146,3.5,5.0112815,5.350382e-08
43,59,-168.383,52.267,5.6,-168.084,52.257,2.8,20.379398,5.3364584e-08
3,14,-168.1284,52.145,3.0,-168.11,52.131,3.3,2.0000772,5.329125e-08
16,23,-168.0864,52.2636,2.7,-168.2137,52.2578,2.9,8.687884,5.3118914e-08
4,14,-168.1641,52.2193,3.1,-168.11,52.131,3.3,10.4886875,5.2916633e-08
46,61,-168.338,52.318,4.3,-168.475,52.392,4.8,12.420785,5.256852e-08
43,58,-168.383,52.267,5.6,-168.17,52.233,2.7,14.984827,5.253287e-08
44,59,-168.424,52.288,5.2,-168.084,52.257,2.8,23.389294,5.2412616e-08
11,17,-168.294,52.251,4.7,-168.0734,52.3923,2.5,21.717655,5.229227e-08
10,16,-168.2331,52.1187,2.9,-168.0864,52.2636,2.7,18.963099,5.1940265e-08
45,60,-168.381,52.385,4.5,-168.167,52.185,3.0,26.579449,5.159942e-08
44,58,-168.424,52.288,5.2,-168.17,52.233,2.7,18.336971,5.15809e-08
52,62,-167.989,52.255,2.6,-168.185,52.166,2.9,16.621807,5.1425e-08
17,23,-168.0734,52.3923,2.5,-168.2137,52.2578,2.9,17.736572,5.1026216e-08
36,38,-168.1,52.282,3.2,-168.105,52.258,3.2,2.690278,5.0791666e-08
47,61,-168.154,52.086,2.8,-168.475,52.392,4.8,40.441235,5.0660184e-08
11,16,-168.294,52.251,4.7,-168.0864,52.2636,2.7,14.199424,5.019957e-08
5,15,-168.0153,52.2873,2.8,-168.066,52.1314,2.8,17.676153,4.9825253e-08
48,61,-168.298,52.192,2.6,-168.475,52.392,4.8,25.288013,4.981574e-08
54,63,-168.108,52.275,2.9,-168.0427,52.2838,2.7,4.548872,4.9375476e-08
45,59,-168.381,52.385,4.5,-168.084,52.257,2.8,24.699219,4.8994444e-08
6,15,-167.97,52.277,3.5,-168.066,52.1314,2.8,17.461758,4.8782397e-08
7,15,-168.139,52.392,4.5,-168.066,52.1314,2.8,29.40021,4.8660638e-08
18,23,-167.9847,52.3177,2.7,-168.2137,52.2578,2.9,16.940338,4.8569873e-08
14,22,-168.11,52.131,3.3,-168.0072,52.3356,3.1,23.80326,4.8547918e-08
28,29,-168.15,52.189,4.4,-168.015,52.3227,2.9,17.477345,4.8439375e-08
13,19,-168.0588,52.1124,2.9,-168.0041,52.2865,3.1,19.714716,4.8324758e-08
43,57,-168.383,52.267,5.6,-168.103,52.1712,2.8,21.847357,4.830043e-08
55,63,-168.203,52.302,3.5,-168.0427,52.2838,2.7,11.088182,4.8228483e-08
45,58,-168.381,52.385,4.5,-168.17,52.233,2.7,22.168396,4.8162732e-08
44,57,-168.424,52.288,5.2,-168.103,52.1712,2.8,25.428997,4.734846e-08
5,14,-168.0153,52.2873,2.8,-168.11,52.131,3.3,18.538965,4.7205244e-08
42,56,-167.985,52.107,3.0,-168.274,52.065,3.5,20.291193,4.7102546e-08
49,61,-168.268,52.256,2.5,-168.475,52.392,4.8,20.654324,4.6894097e-08
20,24,-168.015,52.341,4.7,-168.076,52.3,4.1,6.1622825,4.6643983e-08
53,62,-168.293,52.26,5.2,-168.185,52.166,2.9,12.782616,4.6513772e-08
6,14,-167.97,52.277,3.5,-168.11,52.131,3.3,18.830225,4.6162384e-08
7,14,-168.139,52.392,4.5,-168.11,52.131,3.3,29.08891,4.6040626e-08
15,22,-168.066,52.1314,2.8,-168.0072,52.3356,3.1,23.05639,4.5927905e-08
50,61,-168.1298,52.2732,2.5,-168.475,52.392,4.8,26.919853,4.553199e-08
12,18,-168.327,52.299,4.8,-167.9847,52.3177,2.7,23.364256,4.5381714e-08
8,15,-167.9895,52.28,3.0,-168.066,52.1314,2.8,17.326374,4.4852175e-08
14,21,-168.11,52.131,3.3,-168.008,52.238,4.9,13.781011,4.4847685e-08
56,63,-168.274,52.065,3.5,-168.0427,52.2838,2.7,28.99478,4.4817142e-08
21,24,-168.008,52.238,4.9,-168.076,52.3,4.1,8.302945,4.4541782e-08
24,26,-168.076,52.3,4.1,-167.949,52.34,3.3,9.710466,4.4459377e-08
46,60,-168.338,52.318,4.3,-168.167,52.185,3.0,18.820557,4.4353357e-08
51,61,-168.336,52.24,5.4,-168.475,52.392,4.8,19.36329,4.427037e-08
45,57,-168.381,52.385,4.5,-168.103,52.1712,2.8,30.37888,4.393029e-08
42,55,-167.985,52.107,3.0,-168.203,52.302,3.5,26.283878,4.3691205e-08
9,15,-168.019,52.351,3.5,-168.066,52.1314,2.8,24.627213,4.3563876e-08
36,37,-168.1,52.282,3.2,-168.1213,52.2667,2.8,2.2348545,4.2960394e-08
12,17,-168.327,52.299,4.8,-168.0734,52.3923,2.5,20.109404,4.292537e-08
14,20,-168.11,52.131,3.3,-168.015,52.341,4.7,24.230488,4.2745487e-08
42,54,-167.985,52.107,3.0,-168.108,52.275,2.9,20.476044,4.254421e-08
47,60,-168.154,52.086,2.8,-168.167,52.185,3.0,11.043996,4.2445023e-08
8,14,-167.9895,52.28,3.0,-168.11,52.131,3.3,18.49123,4.2232163e-08
15,21,-168.066,52.1314,2.8,-168.008,52.238,4.9,12.495525,4.2227672e-08
46,59,-168.338,52.318,4.3,-168.084,52.257,2.8,18.560339,4.174838e-08
0,13,-168.07,52.362,4.7,-168.0588,52.1124,2.9,27.76473,4.167933e-08
48,60,-168.298,52.192,2.6,-168.167,52.185,3.0,8.964098,4.160058e-08
43,56,-168.383,52.267,5.6,-168.274,52.065,3.5,23.659698,4.139271e-08
9,14,-168.019,52.351,3.5,-168.11,52.131,3.3,25.235378,4.0943867e-08
46,58,-168.338,52.318,4.3,-168.17,52.233,2.7,14.831695,4.0916667e-08
22,24,-168.0072,52.3356,3.1,-168.076,52.3,4.1,6.12691,4.0841552e-08
12,16,-168.327,52.299,4.8,-168.0864,52.2636,2.7,16.834066,4.0832674e-08
44,56,-168.424,52.288,5.2,-168.274,52.065,3.5,26.823137,4.0440742e-08
25,27,-168.148,52.127,3.5,-167.9245,52.3018,3.0,24.691181,4.0342268e-08
1,13,-168.0493,52.2483,3.1,-168.0588,52.1124,2.9,15.125266,4.0233484e-08
15,20,-168.066,52.1314,2.8,-168.015,52.341,4.7,23.563787,4.0125474e-08
47,59,-168.154,52.086,2.8,-168.084,52.257,2.8,19.604414,3.9840046e-08
52,61,-167.989,52.255,2.6,-168.475,52.392,4.8,36.373455,3.951215e-08
54,62,-168.108,52.275,2.9,-168.185,52.166,2.9,13.206569,3.9263195e-08
47,58,-168.154,52.086,2.8,-168.17,52.233,2.7,16.382051,3.9008334e-08
48,59,-168.298,52.192,2.6,-168.084,52.257,2.8,16.27003,3.89956e-08
2,13,-168.196,52.208,3.4,-168.0588,52.1124,2.9,14.1629715,3.8984652e-08
19,23,-168.0041,52.2865,3.1,-168.2137,52.2578,2.9,14.6141815,3.8876436e-08
49,60,-168.268,52.256,2.5,-168.167,52.185,3.0,10.47213,3.8678934e-08
10,15,-168.2331,52.1187,2.9,-168.066,52.1314,2.8,11.494495,3.863663e-08
13,18,-168.0588,52.1124,2.9,-167.9847,52.3177,2.7,23.379862,3.863132e-08
48,58,-168.298,52.192,2.6,-168.17,52.233,2.7,9.840762,3.816389e-08
55,62,-168.203,52.302,3.5,-168.185,52.166,2.9,15.172109,3.8116205e-08
43,55,-168.383,52.267,5.6,-168.203,52.302,3.5,12.847683,3.7981366e-08
57,63,-168.103,52.1712,2.8,-168.0427,52.2838,2.7,13.176943,3.790942e-08
50,60,-168.1298,52.2732,2.5,-168.167,52.185,3.0,10.129367,3.7316827e-08
44,55,-168.424,52.288,5.2,-168.203,52.302,3.5,15.109812,3.7029398e-08
45,56,-168.381,52.385,4.5,-168.274,52.065,3.5,36.3211,3.702257e-08
11,15,-168.294,52.251,4.7,-168.066,52.1314,2.8,20.454998,3.6895937e-08
43,54,-168.383,52.267,5.6,-168.108,52.275,2.9,18.73301,3.6834376e-08
46,57,-168.338,52.318,4.3,-168.103,52.1712,2.8,22.857002,3.6684224e-08
13,17,-168.0588,52.1124,2.9,-168.0734,52.3923,2.5,31.139324,3.6174978e-08
49,59,-168.268,52.256,2.5,-168.084,52.257,2.8,12.524539,3.607396e-08
51,60,-168.336,52.24,5.4,-168.167,52.185,3.0,13.037831,3.605521e-08
10,14,-168.2331,52.1187,2.9,-168.11,52.131,3.3,8.5142765,3.601662e-08
44,54,-168.424,52.288,5.2,-168.108,52.275,2.9,21.545097,3.5882408e-08
42,53,-167.985,52.107,3.0,-168.293,52.26,5.2,27.025497,3.5293635e-08
49,58,-168.268,52.256,2.5,-168.17,52.233,2.7,7.145576,3.5242245e-08
3,13,-168.1284,52.145,3.0,-168.0588,52.1124,2.9,5.975973,3.5132615e-08
0,12,-168.07,52.362,4.7,-168.327,52.299,4.8,18.816263,3.4928934e-08
47,57,-168.154,52.086,2.8,-168.103,52.1712,2.8,10.093204,3.477589e-08
4,13,-168.1641,52.2193,3.1,-168.0588,52.1124,2.9,13.887931,3.4758e-08
50,59,-168.1298,52.2732,2.5,-168.084,52.257,2.8,3.5999024,3.4711853e-08
56,62,-168.274,52.065,3.5,-168.185,52.166,2.9,12.769457,3.470486e-08
53,61,-168.293,52.26,5.2,-168.475,52.392,4.8,19.19414,3.4600927e-08
11,14,-168.294,52.251,4.7,-168.11,52.131,3.3,18.31286,3.4275924e-08
13,16,-168.0588,52.1124,2.9,-168.0864,52.2636,2.7,16.917625,3.408228e-08
48,57,-168.298,52.192,2.6,-168.103,52.1712,2.8,13.494843,3.3931446e-08
50,58,-168.1298,52.2732,2.5,-168.17,52.233,2.7,5.24112,3.3880138e-08
23,25,-168.2137,52.2578,2.9,-168.148,52.127,3.5,15.218155,3.371948e-08
58,63,-168.17,52.233,2.7,-168.0427,52.2838,2.7,10.343065,3.367698e-08
45,55,-168.381,52.385,4.5,-168.203,52.302,3.5,15.211541,3.3611226e-08
1,12,-168.0493,52.2483,3.1,-168.327,52.299,4.8,19.717579,3.348309e-08
51,59,-168.336,52.24,5.4,-168.084,52.257,2.8,17.259415,3.345023e-08
59,63,-168.084,52.257,2.8,-168.0427,52.2838,2.7,4.096083,3.2845268e-08
16,22,-168.0864,52.2636,2.7,-168.0072,52.3356,3.1,9.648869,3.262427e-08
51,58,-168.336,52.24,5.4,-168.17,52.233,2.7,11.330729,3.261852e-08
45,54,-168.381,52.385,4.5,-168.108,52.275,2.9,22.220469,3.2464236e-08
2,12,-168.196,52.208,3.4,-168.327,52.299,4.8,13.487211,3.2234258e-08
32,35,-168.286,52.134,4.0,-168.401,52.194,2.9,10.297445,3.1386225e-08
52,60,-167.989,52.255,2.6,-168.167,52.185,3.0,14.408875,3.129699e-08
25,26,-168.148,52.127,3.5,-167.949,52.34,3.3,27.287601,3.1086806e-08
49,57,-168.268,52.256,2.5,-168.103,52.1712,2.8,14.672665,3.1009805e-08
17,22,-168.0734,52.3923,2.5,-168.0072,52.3356,3.1,7.743062,3.0531574e-08
42,52,-167.985,52.107,3.0,-167.989,52.255,2.6,16.459108,3.0382406e-08
60,63,-168.167,52.185,3.0,-168.0427,52.2838,2.7,13.868865,3.024029e-08
14,19,-168.11,52.131,3.3,-168.0041,52.2865,3.1,18.73609,3.0166124e-08
46,56,-168.338,52.318,4.3,-168.274,52.065,3.5,28.468563,2.9776505e-08
26,28,-167.949,52.34,3.3,-168.15,52.189,4.4,21.656975,2.9751968e-08
50,57,-168.1298,52.2732,2.5,-168.103,52.1712,2.8,11.487863,2.9647698e-08
43,53,-168.383,52.267,5.6,-168.293,52.26,5.2,6.1741858,2.9583797e-08
5,13,-168.0153,52.2873,2.8,-168.0588,52.1124,2.9,19.672657,2.9046609e-08
16,21,-168.0864,52.2636,2.7,-168.008,52.238,4.9,6.048706,2.892404e-08
32,34,-168.286,52.134,4.0,-168.043,52.383,3.2,32.251213,2.8752547e-08
52,59,-167.989,52.255,2.6,-168.084,52.257,2.8,6.470116,2.8692014e-08
44,53,-168.424,52.288,5.2,-168.293,52.26,5.2,9.441198,2.863183e-08
51,57,-168.336,52.24,5.4,-168.103,52.1712,2.8,17.62438,2.8386076e-08
3,12,-168.1284,52.145,3.0,-168.327,52.299,4.8,21.823074,2.8382223e-08
18,22,-167.9847,52.3177,2.7,-168.0072,52.3356,3.1,2.509909,2.8075231e-08
4,12,-168.1641,52.2193,3.1,-168.327,52.299,4.8,14.193842,2.8007603e-08
6,13,-167.97,52.277,3.5,-168.0588,52.1124,2.9,19.277512,2.800375e-08
7,13,-168.139,52.392,4.5,-168.0588,52.1124,2.9,31.565786,2.788199e-08
47,56,-168.154,52.086,2.8,-168.274,52.065,3.5,8.527103,2.7868172e-08
52,58,-167.989,52.255,2.6,-168.17,52.233,2.7,12.563779,2.78603e-08
57,62,-168.103,52.1712,2.8,-168.185,52.166,2.9,5.622236,2.779714e-08
15,19,-168.066,52.1314,2.8,-168.0041,52.2865,3.1,17.754591,2.7546111e-08
12,15,-168.327,52.299,4.8,-168.066,52.1314,2.8,25.7584,2.7529039e-08
54,61,-168.108,52.275,2.9,-168.475,52.392,4.8,28.126295,2.7350348e-08
48,56,-168.298,52.192,2.6,-168.274,52.065,3.5,14.216467,2.7023727e-08
17,21,-168.0734,52.3923,2.5,-168.008,52.238,4.9,17.72396,2.6831342e-08
16,20,-168.0864,52.2636,2.7,-168.015,52.341,4.7,9.881357,2.682184e-08
53,60,-168.293,52.26,5.2,-168.167,52.185,3.0,11.967206,2.6385765e-08
46,55,-168.338,52.318,4.3,-168.203,52.302,3.5,9.348602,2.6365162e-08
20,23,-168.015,52.341,4.7,-168.2137,52.2578,2.9,16.375278,2.6297071e-08
55,61,-168.203,52.302,3.5,-168.475,52.392,4.8,21.012213,2.6203356e-08
42,51,-167.985,52.107,3.0,-168.336,52.24,5.4,28.135845,2.5624189e-08
0,11,-168.07,52.362,4.7,-168.294,52.251,4.7,19.602983,2.5562038e-08
46,54,-168.338,52.318,4.3,-168.108,52.275,2.9,16.355436,2.521817e-08
45,53,-168.381,52.385,4.5,-168.293,52.26,5.2,15.131516,2.5213657e-08
12,14,-168.327,52.299,4.8,-168.11,52.131,3.3,23.823029,2.4909028e-08
17,20,-168.0734,52.3923,2.5,-168.015,52.341,4.7,6.9470425,2.4729143e-08
43,52,-168.383,52.267,5.6,-167.989,52.255,2.6,26.848223,2.467257e-08
47,55,-168.154,52.086,2.8,-168.203,52.302,3.5,24.24921,2.445683e-08
18,21,-167.9847,52.3177,2.7,-168.008,52.238,4.9,9.002886,2.4375e-08
42,50,-167.985,52.107,3.0,-168.1298,52.2732,2.5,20.951405,2.4362569e-08
21,23,-168.008,52.238,4.9,-168.2137,52.2578,2.9,14.175794,2.4194872e-08
1,11,-168.0493,52.2483,3.1,-168.294,52.251,4.7,16.660892,2.4116192e-08
49,56,-168.268,52.256,2.5,-168.274,52.065,3.5,21.242174,2.4102084e-08
8,13,-167.9895,52.28,3.0,-168.0588,52.1124,2.9,19.225515,2.407353e-08
0,10,-168.07,52.362,4.7,-168.2331,52.1187,2.9,29.24441,2.3821343e-08
53,59,-168.293,52.26,5.2,-168.084,52.257,2.8,14.22895,2.3780787e-08
44,52,-168.424,52.288,5.2,-167.989,52.255,2.6,29.825012,2.3720602e-08
52,57,-167.989,52.255,2.6,-168.103,52.1712,2.8,12.130734,2.3627859e-08
48,55,-168.298,52.192,2.6,-168.203,52.302,3.5,13.836113,2.3612385e-08
58,62,-168.17,52.233,2.7,-168.185,52.166,2.9,7.519872,2.3564699e-08
47,54,-168.154,52.086,2.8,-168.108,52.275,2.9,21.248585,2.3309838e-08
42,49,-167.985,52.107,3.0,-168.268,52.256,2.5,25.432238,2.3000464e-08
53,58,-168.293,52.26,5.2,-168.17,52.233,2.7,8.895867,2.2949074e-08
2,11,-168.196,52.208,3.4,-168.294,52.251,4.7,8.210374,2.2867361e-08
56,61,-168.274,52.065,3.5,-168.475,52.392,4.8,38.852425,2.2792014e-08
9,13,-168.019,52.351,3.5,-168.0588,52.1124,2.9,26.669207,2.2785231e-08
50,56,-168.1298,52.2732,2.5,-168.274,52.065,3.5,25.152992,2.2739977e-08
59,62,-168.084,52.257,2.8,-168.185,52.166,2.9,12.237035,2.2732985e-08
48,54,-168.298,52.192,2.6,-168.108,52.275,2.9,15.893363,2.2465393e-08
1,10,-168.0493,52.2483,3.1,-168.2331,52.1187,2.9,19.09709,2.2375497e-08
37,39,-168.1213,52.2667,2.8,-168.0958,52.1608,2.9,11.903015,2.23528e-08
5,12,-168.0153,52.2873,2.8,-168.327,52.299,4.8,21.238342,2.2296215e-08
18,20,-167.9847,52.3177,2.7,-168.015,52.341,4.7,3.3093686,2.22728e-08
61,63,-168.475,52.392,4.8,-168.0427,52.2838,2.7,31.739319,2.2025127e-08
51,56,-168.336,52.24,5.4,-168.274,52.065,3.5,19.91355,2.1478357e-08
6,12,-167.97,52.277,3.5,-168.327,52.299,4.8,24.405005,2.1253356e-08
7,12,-168.139,52.392,4.5,-168.327,52.299,4.8,16.432507,2.1131598e-08
2,10,-168.196,52.208,3.4,-168.2331,52.1187,2.9,10.24708,2.1126667e-08
13,15,-168.0588,52.1124,2.9,-168.066,52.1314,2.8,2.1691346,2.0778646e-08
49,55,-168.268,52.256,2.5,-168.203,52.302,3.5,6.7614393,2.0690742e-08
27,28,-167.9245,52.3018,3.0,-168.15,52.189,4.4,19.824818,2.0496504e-08
22,23,-168.0072,52.3356,3.1,-168.2137,52.2578,2.9,16.49359,2.049464e-08
14,18,-168.11,52.131,3.3,-167.9847,52.3177,2.7,22.446016,2.0472685e-08
23,24,-168.2137,52.2578,2.9,-168.076,52.3,4.1,10.477406,2.034691e-08
45,52,-168.381,52.385,4.5,-167.989,52.255,2.6,30.312157,2.030243e-08
60,62,-168.167,52.185,3.0,-168.185,52.166,2.9,2.4433713,2.012801e-08
42,48,-167.985,52.107,3.0,-168.298,52.192,2.6,23.353876,2.0078819e-08
43,51,-168.383,52.267,5.6,-168.336,52.24,5.4,4.3873754,1.9914351e-08
49,54,-168.268,52.256,2.5,-168.108,52.275,2.9,11.09134,1.954375e-08
50,55,-168.1298,52.2732,2.5,-168.203,52.302,3.5,5.919872,1.9328635e-08
42,47,-167.985,52.107,3.0,-168.154,52.086,2.8,11.778306,1.9234376e-08
54,60,-168.108,52.275,2.9,-168.167,52.185,3.0,10.784124,1.9135186e-08
3,11,-168.1284,52.145,3.0,-168.294,52.251,4.7,16.319017,1.9015324e-08
44,51,-168.424,52.288,5.2,-168.336,52.24,5.4,8.021999,1.8962384e-08
0,9,-168.07,52.362,4.7,-168.019,52.351,3.5,3.6731412,1.8894097e-08
53,57,-168.293,52.26,5.2,-168.103,52.1712,2.8,16.280489,1.8716632e-08
43,50,-168.383,52.267,5.6,-168.1298,52.2732,2.5,17.242674,1.8652731e-08
4,11,-168.1641,52.2193,3.1,-168.294,52.251,4.7,9.522383,1.8640707e-08
33,35,-168.241,52.067,3.5,-168.401,52.194,2.9,17.85218,1.8620254e-08
19,22,-168.0041,52.2865,3.1,-168.0072,52.3356,3.1,5.4637365,1.8381794e-08
50,54,-168.1298,52.2732,2.5,-168.108,52.275,2.9,1.496682,1.8181643e-08
13,14,-168.0588,52.1124,2.9,-168.11,52.131,3.3,4.061566,1.8158634e-08
51,55,-168.336,52.24,5.4,-168.203,52.302,3.5,11.376568,1.8067015e-08
